x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,label,index
8,33,147921,5,9,0,3,4,1,0,0,40,-1.0,18021
0,42,326083,6,11,4,5,4,0,0,0,40,-1.0,17131
6,23,136824,3,10,0,2,4,0,0,0,20,-1.0,14366
0,33,73585,6,7,13,5,4,0,0,0,50,-1.0,16770
6,24,424494,6,13,4,5,4,0,0,0,30,-1.0,23339
6,32,193042,6,15,12,5,4,0,15024,0,60,1.0,8610
2,25,34307,3,10,7,4,4,0,0,0,40,-1.0,10800
6,52,190333,6,10,10,5,4,0,0,0,40,1.0,9488
6,24,110371,3,8,2,3,4,0,0,0,40,-1.0,17737
6,29,131310,3,12,12,2,4,1,0,0,40,-1.0,16340
6,43,159549,6,9,13,5,4,0,0,0,40,-1.0,18295
5,41,83411,6,9,0,5,4,0,0,0,40,-1.0,4786
6,52,158993,1,9,0,0,3,1,0,0,38,-1.0,1638
0,30,243665,6,9,12,5,4,0,0,0,50,-1.0,5898
0,41,227065,0,10,13,4,4,0,0,0,40,-1.0,3604
1,62,198686,6,9,0,5,4,0,0,0,40,-1.0,24905
6,45,197731,6,9,2,5,4,0,0,0,40,-1.0,22481
6,44,100584,6,9,2,5,2,0,0,0,40,-1.0,3673
6,34,737315,6,13,4,5,4,0,0,0,40,1.0,13103
6,53,121441,6,10,12,5,4,0,0,0,55,-1.0,5086
6,29,270421,6,13,13,5,4,0,0,0,50,1.0,23832
6,51,205100,1,10,12,4,4,1,0,0,45,1.0,24024
0,32,182926,3,14,4,4,4,0,0,0,40,-1.0,30234
6,21,107895,3,10,10,4,4,0,0,0,35,-1.0,18282
6,61,142922,6,9,5,5,4,0,0,0,40,-1.0,30461
6,33,168782,3,11,13,3,4,0,0,0,40,-1.0,13534
2,17,145886,3,7,7,2,4,1,0,0,30,-1.0,1345
6,18,78817,3,9,10,2,4,1,0,0,20,-1.0,5956
6,49,61307,6,4,2,5,0,0,0,0,38,-1.0,6514
6,37,324019,3,12,10,4,4,1,0,0,40,-1.0,4579
6,31,54929,1,10,13,4,4,0,0,0,60,-1.0,2260
8,36,59313,0,10,10,2,3,0,0,0,40,-1.0,26794
6,40,105936,2,9,10,2,4,1,0,0,38,-1.0,26737
6,63,181863,3,13,12,4,4,0,0,0,27,-1.0,3618
6,23,154978,6,9,0,5,4,0,0,0,40,-1.0,20897
6,20,120572,3,10,0,4,4,1,0,0,12,-1.0,9323
6,18,301814,3,9,12,4,4,1,0,0,20,-1.0,28212
0,25,113948,6,11,0,1,4,1,0,0,45,-1.0,21527
6,19,217039,3,10,10,2,4,0,0,0,28,-1.0,600
0,25,159909,6,11,11,5,4,0,0,0,40,-1.0,18090
0,41,287037,6,9,4,5,4,0,0,0,40,-1.0,29167
0,34,204052,6,9,13,5,4,0,0,0,40,1.0,27133
6,21,232591,3,9,10,2,4,0,0,0,40,-1.0,19978
6,45,242391,6,13,8,5,4,0,0,0,60,1.0,24108
2,19,252752,3,9,7,2,3,0,0,0,35,-1.0,21225
6,51,172493,3,10,8,4,4,1,0,0,12,-1.0,32139
6,23,197552,3,10,12,2,4,1,0,0,35,-1.0,21535
6,51,215854,1,13,4,4,4,1,0,0,50,-1.0,26209
2,18,172214,3,9,7,2,3,1,0,0,20,-1.0,24693
6,20,216825,3,9,12,2,4,1,0,0,25,-1.0,10994
6,42,37869,6,10,13,5,4,0,0,0,40,-1.0,2303
6,32,223212,6,1,2,5,4,0,0,0,40,-1.0,24677
1,66,41506,1,6,0,4,3,1,0,0,40,-1.0,4635
1,66,71075,1,10,8,4,4,1,0,0,55,-1.0,30562
6,54,96710,6,9,6,0,3,1,0,0,20,-1.0,2727
8,38,116580,6,13,4,1,4,1,0,0,20,1.0,3465
6,46,117849,6,10,12,5,4,0,15024,0,40,1.0,4941
6,34,112139,6,9,13,5,4,0,0,0,40,-1.0,30440
6,31,191001,3,9,12,4,4,1,0,0,40,-1.0,7258
6,38,52738,6,10,13,5,4,0,0,0,40,-1.0,26632
2,59,254765,6,10,7,5,4,0,0,0,40,1.0,12320
0,60,25825,1,9,13,4,4,0,0,0,50,1.0,11205
6,20,53878,3,9,13,3,4,0,0,0,40,-1.0,11268
6,30,270577,0,9,10,3,4,1,0,0,40,-1.0,2223
1,41,309056,6,16,4,5,4,0,0,0,50,1.0,12282
0,34,288486,6,7,13,5,4,0,0,0,40,-1.0,12216
6,24,23438,6,9,13,5,4,0,0,0,40,-1.0,29359
8,28,401886,3,9,10,0,4,0,0,0,20,-1.0,31373
6,31,74501,1,9,0,3,4,1,0,0,30,-1.0,28307
6,53,194791,6,9,11,5,4,0,0,0,45,-1.0,16600
6,29,192384,3,9,13,4,4,0,0,0,40,-1.0,24475
2,28,291374,3,6,7,3,3,1,0,0,40,-1.0,4832
6,74,194312,5,5,13,4,4,0,0,0,10,-1.0,16098
4,50,119099,6,10,8,5,4,0,0,0,99,1.0,8389
0,37,301568,6,9,4,1,4,1,0,0,35,1.0,9936
6,46,213140,6,13,4,5,4,0,0,0,40,1.0,30084
6,20,133352,3,10,10,2,1,1,0,0,40,-1.0,4259
1,30,270218,3,13,10,2,3,1,0,0,40,-1.0,20547
2,78,27979,6,9,7,5,4,0,2228,0,32,-1.0,8442
6,18,452452,3,6,6,2,3,1,0,0,20,-1.0,21100
6,35,195744,6,9,0,5,4,0,0,0,40,-1.0,25121
6,39,269323,6,10,8,5,4,0,0,0,40,1.0,28752
0,53,34973,6,10,11,5,4,0,0,0,45,-1.0,5296
6,60,198727,6,9,4,5,4,0,0,0,30,-1.0,30476
6,41,321824,6,9,13,5,4,0,0,0,8,-1.0,28332
6,22,239098,3,9,0,3,4,1,0,0,40,-1.0,24428
6,51,147200,3,9,10,4,3,1,0,0,40,-1.0,19766
6,44,286750,6,13,8,5,3,0,0,1902,40,1.0,11711
5,42,132125,6,13,8,5,4,0,0,0,52,1.0,9411
0,65,316093,1,15,4,4,4,0,0,1668,40,-1.0,4761
6,21,57916,0,9,11,2,4,0,0,0,40,-1.0,29467
5,53,117847,6,12,10,5,4,0,0,0,40,-1.0,3789
4,50,204447,1,10,9,4,4,0,0,0,40,-1.0,9824
2,62,125493,6,9,7,1,4,1,5178,0,40,1.0,27495
6,26,183171,3,7,0,2,3,0,1055,0,32,-1.0,16699
2,17,144114,3,6,7,2,4,0,0,0,40,-1.0,12367
6,47,161558,2,6,5,4,3,0,0,0,45,-1.0,9311
6,24,206671,6,11,13,5,4,0,0,0,40,-1.0,23902
6,36,208068,1,1,0,4,0,0,0,0,72,-1.0,32402
6,35,35945,6,13,8,5,4,0,0,0,40,1.0,28369
1,25,104097,3,14,8,4,4,0,0,0,40,-1.0,19830
6,30,115426,6,13,12,5,4,0,0,0,40,1.0,27787
6,48,185041,6,4,5,5,4,0,0,1672,55,-1.0,9287
6,33,309350,6,9,10,5,4,0,0,0,40,-1.0,16146
0,50,68898,6,14,12,5,4,0,7688,0,55,1.0,19851
6,29,187073,3,13,13,4,4,0,0,0,40,-1.0,18398
2,67,81761,6,14,7,5,4,0,0,0,2,-1.0,22112
6,49,247294,6,9,13,5,4,0,0,0,45,1.0,11303
6,58,225394,6,9,13,5,4,0,0,1902,40,-1.0,25736
0,68,336329,6,9,8,5,4,0,0,0,10,-1.0,18887
6,20,108887,3,9,2,2,4,1,0,0,40,-1.0,2118
2,67,74335,5,9,7,4,4,1,0,0,10,-1.0,11682
0,63,159715,6,6,2,5,4,0,0,0,40,-1.0,3880
6,48,176140,1,7,0,3,3,1,0,0,40,-1.0,3066
6,37,348739,6,13,4,5,4,0,0,0,45,1.0,23829
6,37,236359,1,10,10,4,3,1,0,0,37,-1.0,28588
2,22,291407,3,8,7,2,3,0,0,0,40,-1.0,4550
6,34,184147,0,9,12,3,3,1,0,0,20,-1.0,23679
8,23,324637,3,10,10,4,4,0,0,0,30,-1.0,19879
6,37,243425,1,9,0,0,4,1,0,0,50,-1.0,4082
6,17,163836,3,6,12,2,4,1,0,0,12,-1.0,12360
6,37,282951,6,9,4,5,4,0,0,0,40,-1.0,21989
6,48,176810,6,9,0,5,4,0,0,0,40,-1.0,22397
6,21,285522,3,10,13,4,4,0,0,0,40,-1.0,15813
6,35,167735,3,7,13,2,4,0,6849,0,40,-1.0,21267
4,30,127651,6,9,13,5,4,0,0,1887,48,1.0,26604
0,58,274917,5,14,0,4,4,1,0,0,15,-1.0,14795
6,28,190525,3,14,4,2,4,0,0,0,40,-1.0,26192
6,25,483822,3,9,0,2,4,0,0,0,40,-1.0,10882
4,33,155781,6,10,13,5,4,0,0,0,60,-1.0,886
4,57,125000,6,15,4,5,4,0,0,0,35,1.0,26066
6,38,192930,0,9,12,3,4,1,0,0,10,-1.0,24327
8,40,183096,6,5,0,1,4,1,0,0,40,1.0,12500
6,46,166003,6,7,2,5,4,0,0,0,40,-1.0,2744
6,55,89182,1,8,2,4,4,1,0,0,40,-1.0,32251
5,22,209131,3,12,0,2,4,0,0,0,20,-1.0,14168
6,44,126199,1,10,5,3,4,0,1831,0,50,-1.0,15392
6,43,210844,1,13,8,4,3,1,0,0,40,1.0,12525
6,20,431745,3,10,10,4,3,1,0,0,14,-1.0,1506
6,65,264188,5,9,12,4,4,1,0,0,24,-1.0,18412
6,30,167558,3,9,12,3,4,1,0,0,35,-1.0,13262
6,41,268183,6,15,4,5,4,0,0,0,45,1.0,15944
6,38,187748,6,13,4,5,4,0,0,0,40,1.0,31481
0,45,67716,6,10,8,5,4,0,0,0,60,-1.0,5811
6,18,25837,3,7,4,2,4,0,0,0,15,-1.0,23417
6,37,227545,6,10,12,5,4,0,0,0,44,1.0,9862
4,57,172654,6,15,5,5,4,0,15024,0,50,1.0,3047
6,29,166210,1,9,1,2,4,0,0,0,50,-1.0,25757
6,60,135470,6,3,13,5,4,0,0,0,40,-1.0,9385
8,22,34029,3,13,4,2,4,1,0,0,20,-1.0,1069
6,44,162028,6,10,10,1,4,1,0,2415,6,1.0,387
0,34,234960,6,13,4,5,3,0,0,1887,48,1.0,11063
6,49,169180,6,4,2,1,4,1,0,0,40,-1.0,12090
0,37,150993,6,7,5,5,4,0,0,0,45,-1.0,12518
6,45,223319,1,10,12,2,4,0,0,0,45,-1.0,17168
6,32,134737,6,13,4,5,4,0,99999,0,50,1.0,9180
6,56,367200,1,9,13,0,4,0,0,0,40,-1.0,11753
6,33,108328,3,10,10,4,4,1,6849,0,50,-1.0,22961
6,34,114691,6,10,8,5,4,0,0,0,50,1.0,3472
6,22,509048,3,9,12,0,3,1,0,0,37,-1.0,26550
0,37,168496,1,9,1,2,4,0,0,0,10,-1.0,907
6,37,99233,6,9,10,5,4,0,0,0,40,-1.0,14912
4,67,111321,6,13,8,5,4,0,0,0,16,-1.0,29155
6,38,79619,6,13,12,5,4,0,0,0,42,1.0,1206
6,26,360252,6,12,10,1,4,1,0,0,40,-1.0,25509
6,41,156566,6,13,8,5,4,0,4386,0,50,1.0,8822
2,65,221881,6,7,7,5,4,0,0,0,40,-1.0,7189
6,61,168654,1,9,10,4,4,1,0,0,40,-1.0,13335
6,57,222247,6,8,5,5,4,0,0,0,40,1.0,11851
0,33,281030,6,9,11,5,4,0,0,0,94,-1.0,9120
4,46,284799,6,10,12,5,4,0,0,0,60,-1.0,3425
0,41,375574,6,10,12,5,4,0,0,0,60,1.0,25348
6,36,118909,3,12,10,3,3,1,0,0,40,-1.0,9309
6,67,171584,6,13,9,5,4,0,6514,0,7,1.0,1276
6,30,174543,3,12,4,2,4,1,0,0,40,-1.0,15845
6,45,198759,6,16,8,5,4,0,0,0,60,-1.0,14700
8,50,186888,6,9,8,1,3,1,0,0,40,1.0,5224
0,35,269300,3,13,0,4,3,1,0,0,60,-1.0,5542
6,34,231238,6,9,2,5,3,0,0,0,40,-1.0,2742
6,28,90196,6,13,8,5,4,0,0,0,45,1.0,3076
6,41,126076,1,10,13,4,4,1,0,0,50,-1.0,18747
6,35,342824,3,9,14,4,4,1,1151,0,40,-1.0,6499
2,20,34321,3,10,7,2,4,1,0,0,30,-1.0,16668
6,33,31449,1,12,2,3,2,1,0,0,40,-1.0,29964
6,20,117222,3,9,0,2,4,0,0,0,50,-1.0,26089
6,21,202214,3,9,2,4,4,1,0,0,40,-1.0,21913
6,72,157913,6,13,9,5,4,0,0,0,17,-1.0,14877
5,37,197284,3,10,10,2,4,0,0,0,40,-1.0,26814
8,34,209213,3,13,4,0,3,0,0,0,15,-1.0,18687
6,34,113838,6,10,12,5,4,0,0,0,45,1.0,22401
6,31,180551,6,9,10,1,4,1,0,0,40,1.0,16272
6,30,219838,1,8,2,4,4,0,0,0,40,-1.0,4138
4,24,234663,3,13,8,2,4,0,0,0,40,-1.0,22873
5,44,281739,3,10,10,4,4,0,13550,0,50,1.0,32097
6,29,105422,6,9,4,5,4,0,0,0,40,1.0,5483
1,58,259929,3,16,8,4,4,1,0,0,43,1.0,27037
6,33,131776,1,13,4,3,4,1,914,0,40,-1.0,4070
6,51,145714,6,14,8,5,4,0,99999,0,50,1.0,16069
6,31,295697,0,9,0,3,3,1,0,0,40,-1.0,714
0,37,410919,3,9,13,2,4,0,0,0,35,-1.0,13853
6,32,217304,3,13,9,4,3,0,0,0,30,-1.0,24518
6,27,52028,6,13,8,1,1,1,0,0,40,-1.0,22305
6,46,83082,3,12,4,4,4,1,0,0,33,-1.0,307
0,39,274683,6,10,12,5,4,0,7688,0,50,1.0,23876
6,56,172071,1,9,0,3,3,1,0,0,40,-1.0,8270
6,53,34368,6,10,8,5,4,0,0,0,45,1.0,1411
1,43,144811,1,15,4,4,4,0,0,0,50,-1.0,5180
5,36,218542,6,12,10,1,4,1,0,0,40,1.0,1435
0,56,179594,6,9,8,5,4,0,0,0,48,-1.0,17038
5,31,294870,6,12,13,5,4,0,0,0,40,-1.0,26629
6,48,192161,1,13,1,4,4,0,0,0,43,-1.0,22177
6,44,326232,1,13,8,3,4,0,0,2547,50,1.0,2411
6,54,227832,6,10,10,5,4,0,0,0,40,-1.0,15908
8,61,321117,6,9,9,5,4,0,0,0,40,-1.0,1205
8,40,293809,6,13,4,5,4,0,0,0,20,-1.0,31429
6,50,144968,3,9,14,2,4,0,0,0,15,-1.0,4114
6,39,174924,0,9,8,4,4,0,14344,0,40,1.0,15063
6,25,391192,3,10,12,2,4,0,0,0,24,-1.0,6159
6,55,110871,6,13,12,5,4,0,0,0,40,-1.0,4740
6,17,331552,3,8,10,2,4,1,0,0,30,-1.0,14012
5,58,200042,6,10,8,5,4,0,15024,0,40,1.0,23689
6,21,151158,3,10,4,2,4,1,0,0,25,-1.0,3454
0,57,134286,0,10,12,4,4,0,0,0,35,-1.0,20637
6,29,180758,3,14,4,4,4,0,0,0,40,-1.0,22275
6,58,357788,6,9,13,5,3,0,0,0,40,-1.0,30261
6,18,218889,3,5,0,2,3,0,0,0,35,-1.0,31890
6,52,150930,6,11,13,5,4,0,0,0,40,-1.0,2098
0,28,176027,3,9,0,4,4,1,0,0,28,-1.0,13996
0,30,189265,1,12,10,4,4,1,0,0,40,-1.0,29571
6,22,74631,3,10,1,2,4,1,0,0,13,-1.0,4711
6,39,30916,6,9,13,5,4,0,0,0,40,-1.0,28821
6,40,170730,6,9,13,5,4,0,0,0,50,-1.0,13863
6,35,340018,3,6,0,3,3,1,0,0,38,-1.0,15493
6,25,168943,6,13,8,1,4,1,0,0,30,1.0,5346
6,60,355865,6,14,8,5,4,0,0,0,50,1.0,10172
2,67,53588,5,9,7,4,4,1,0,0,40,-1.0,29429
6,30,107793,6,10,5,5,4,0,0,0,56,1.0,3049
6,17,295308,3,7,6,2,4,1,0,0,20,-1.0,11397
6,26,190762,6,10,12,5,4,0,0,0,18,-1.0,27454
6,48,114561,2,13,4,0,1,1,0,0,36,1.0,15758
6,50,144361,6,9,2,5,4,0,0,0,50,1.0,7379
6,42,145711,6,14,4,5,4,0,0,1902,50,1.0,16988
6,61,231183,5,9,8,4,4,1,0,0,40,-1.0,9962
2,20,174714,3,10,7,2,4,0,0,0,16,-1.0,1567
4,50,121441,3,7,8,0,4,0,0,2444,40,1.0,32112
6,60,139391,2,10,2,4,4,0,0,0,50,1.0,26654
2,63,179981,6,9,7,5,4,0,0,0,4,-1.0,15589
6,71,99894,5,3,6,4,1,1,0,0,75,-1.0,27796
6,61,160942,6,14,12,5,4,0,3103,0,50,-1.0,16509
6,30,171598,2,13,12,4,4,1,0,0,50,-1.0,19170
6,41,421871,6,9,13,5,3,0,0,0,40,1.0,1652
6,19,27433,3,7,1,4,4,0,0,0,40,-1.0,6666
6,43,50197,0,6,0,4,3,1,0,0,40,-1.0,21444
6,24,211391,3,6,12,4,4,1,0,0,15,-1.0,28755
6,41,194710,3,9,8,4,4,1,0,0,40,-1.0,2736
6,38,169672,6,9,8,5,4,0,0,0,40,-1.0,9438
6,23,141264,3,10,8,0,3,1,0,0,40,-1.0,10879
1,38,143517,3,13,8,2,4,0,0,0,40,-1.0,16687
6,30,179446,0,9,10,3,4,1,0,0,40,-1.0,3376
8,66,179285,6,9,8,5,4,0,3432,0,20,-1.0,29548
6,43,303051,6,11,8,5,4,0,15024,0,40,1.0,6474
4,74,162340,5,10,8,3,4,0,0,0,40,-1.0,3079
6,30,176410,6,11,4,2,4,1,7298,0,16,1.0,32037
6,26,463194,6,9,13,5,4,0,0,0,40,-1.0,18331
6,34,144798,3,10,10,4,4,1,0,0,40,-1.0,23330
6,45,48271,6,10,10,1,4,1,0,0,40,1.0,26601
6,40,233130,6,4,13,5,4,0,0,0,40,-1.0,26779
6,51,199688,6,10,8,5,4,0,0,0,45,-1.0,25441
0,46,328216,6,15,4,5,4,0,0,0,45,1.0,27733
6,38,183279,6,10,8,5,4,0,0,0,44,1.0,2962
0,19,342384,6,7,13,2,4,0,0,2129,55,-1.0,14549
6,53,313243,0,10,13,4,4,0,0,2444,45,1.0,24303
6,39,103456,6,13,10,5,4,0,0,0,45,1.0,10931
1,41,175537,1,10,2,4,3,1,0,0,38,-1.0,30551
0,57,225913,6,10,5,5,4,0,0,0,45,1.0,25588
0,28,192838,6,11,13,5,4,0,0,0,45,-1.0,16395
6,31,416415,0,9,10,4,4,0,0,0,45,-1.0,22353
1,36,170861,0,9,0,2,4,1,0,0,32,-1.0,21888
6,36,193026,6,13,12,5,4,0,0,0,40,1.0,8876
6,66,201197,6,13,4,5,4,0,0,0,45,1.0,14191
6,20,216436,3,13,12,0,3,1,0,0,30,-1.0,8411
6,28,271466,6,9,8,5,4,0,0,0,45,1.0,23426
6,29,116613,3,13,10,2,4,1,0,0,40,-1.0,7354
6,51,195105,1,9,6,2,4,1,0,0,40,-1.0,3768
6,63,145212,1,9,8,4,4,1,0,0,40,-1.0,28520
6,44,320277,3,13,4,4,4,0,0,0,40,-1.0,6978
6,18,109702,3,10,12,2,4,1,0,0,30,-1.0,18959
0,60,44915,1,14,4,3,4,1,0,0,10,-1.0,19695
6,24,199011,3,9,13,2,4,0,0,0,40,-1.0,2763
8,26,104614,3,13,4,2,4,1,0,0,40,-1.0,18889
0,35,168475,6,10,13,5,4,0,0,0,60,1.0,3494
6,32,123253,6,12,13,5,4,0,0,0,42,-1.0,1503
6,47,178309,3,5,0,3,4,1,0,0,50,-1.0,1790
6,26,292692,3,8,13,4,4,0,0,0,40,-1.0,19788
6,39,79331,6,14,8,5,1,0,15024,0,40,1.0,1785
6,21,136873,3,10,4,2,4,0,0,0,10,-1.0,21947
6,40,179735,1,11,10,3,4,1,0,0,50,-1.0,7574
4,65,157403,6,9,12,5,4,0,0,0,50,-1.0,23840
6,24,280960,6,9,2,1,4,1,0,0,24,-1.0,31686
6,46,369538,6,10,12,5,4,0,0,0,40,1.0,13277
6,44,204235,6,9,5,5,4,0,0,0,40,-1.0,11760
0,67,124470,6,9,11,5,4,0,0,0,60,-1.0,3973
6,32,200323,3,15,4,4,4,0,0,0,60,-1.0,9060
6,53,88842,6,9,8,5,4,0,99999,0,40,1.0,4418
6,20,41356,3,10,4,4,4,1,0,0,40,-1.0,27759
6,18,268952,3,8,0,2,4,0,0,0,20,-1.0,29455
6,33,598802,1,10,10,3,3,1,0,0,40,-1.0,23137
6,22,152744,3,10,0,4,1,1,0,0,40,-1.0,9452
6,38,130007,3,13,0,4,4,0,0,0,40,-1.0,7888
4,68,182131,6,10,8,5,4,0,10605,0,20,1.0,25460
6,25,190350,6,6,0,2,4,1,0,0,35,-1.0,10705
6,67,318533,6,9,10,5,4,0,0,0,35,-1.0,1603
6,47,228583,6,10,13,5,4,0,0,0,40,-1.0,29984
6,35,119098,6,16,4,5,4,0,7298,0,40,1.0,1314
5,46,55237,1,10,2,3,4,0,0,0,40,-1.0,12862
6,29,110226,3,14,12,4,4,0,0,0,65,-1.0,25220
6,27,85126,3,9,2,4,4,1,0,0,40,-1.0,22416
6,25,199947,6,9,10,1,4,1,0,0,40,-1.0,10514
6,24,205844,3,13,8,2,3,1,0,0,65,-1.0,11474
6,34,94413,6,10,1,5,4,0,0,0,40,-1.0,26405
6,42,227397,6,13,10,1,4,1,0,0,40,1.0,20585
6,30,171876,3,15,4,4,4,1,0,0,45,-1.0,8077
6,46,266337,1,11,13,3,4,0,0,0,40,-1.0,20137
6,57,255109,3,9,8,4,4,1,0,0,45,-1.0,8124
0,29,229341,3,9,13,4,4,0,0,0,50,1.0,28209
1,31,161631,1,10,10,3,4,1,0,0,40,-1.0,23582
6,81,364099,1,10,10,4,4,1,0,0,20,-1.0,4831
6,20,105585,3,10,12,2,4,0,0,0,25,-1.0,11341
2,18,118847,3,9,7,2,4,1,0,0,24,-1.0,17750
0,56,94156,6,15,4,5,4,0,0,1977,50,1.0,20836
6,51,176969,6,9,2,5,4,0,0,0,48,-1.0,15677
8,42,117227,1,14,4,3,4,1,0,0,45,-1.0,6332
6,28,183151,6,9,13,5,4,0,0,0,50,-1.0,22956
2,71,125101,5,11,7,4,4,1,0,0,40,-1.0,13175
6,58,310085,6,3,2,5,4,0,0,0,40,-1.0,15012
2,22,148955,3,10,7,2,1,1,0,0,15,-1.0,31725
6,79,266119,6,13,12,5,4,0,0,0,40,-1.0,21326
6,46,415051,6,10,12,5,3,0,0,0,60,1.0,30294
6,52,144361,6,11,13,5,4,0,0,1902,40,1.0,18856
6,35,61343,6,10,12,5,4,0,0,0,45,-1.0,17913
6,35,189916,6,13,12,1,4,1,0,0,30,1.0,6006
6,50,297906,6,10,12,5,1,0,0,0,50,1.0,17195
6,30,119411,3,13,4,4,4,0,0,0,40,-1.0,10985
6,28,201175,3,7,2,4,3,0,0,0,40,-1.0,2147
6,26,122999,3,14,4,4,4,0,8614,0,40,1.0,1969
6,56,157639,6,10,13,5,4,0,0,0,50,-1.0,30994
5,45,320818,6,9,10,5,3,0,0,0,80,1.0,1199
6,21,283757,3,10,12,2,4,0,0,0,40,-1.0,16643
6,24,161198,3,13,4,4,4,0,0,0,25,-1.0,19530
8,44,236321,1,9,5,2,4,0,0,0,25,-1.0,5977
6,34,164748,6,9,13,5,4,0,0,0,40,-1.0,14990
6,66,166461,6,7,12,5,4,0,0,0,26,-1.0,9133
6,24,585203,6,13,8,1,4,1,7688,0,45,1.0,9710
6,35,144937,6,9,13,5,4,0,0,0,42,-1.0,26982
6,28,115438,3,13,10,2,4,0,0,0,40,-1.0,24934
0,47,160131,1,10,13,4,4,0,0,0,40,-1.0,13427
6,22,171419,3,11,8,3,1,0,0,0,40,-1.0,29264
6,28,66473,1,9,2,2,4,0,0,0,40,-1.0,4013
2,28,192569,3,9,7,2,3,0,0,0,40,-1.0,3069
6,40,120277,3,10,12,4,4,0,0,0,40,-1.0,26574
6,46,321327,6,10,5,5,4,0,7298,0,45,1.0,25817
6,30,110594,1,9,10,2,4,1,0,0,40,-1.0,12284
6,27,156266,6,5,11,5,2,0,0,0,40,-1.0,10335
6,27,404421,3,10,1,4,3,0,0,0,40,-1.0,24267
6,34,228881,0,10,2,4,0,0,0,0,40,-1.0,9864
6,70,220589,5,10,8,4,4,1,0,0,12,-1.0,7821
6,17,368700,3,7,12,2,4,0,0,0,28,-1.0,866
6,40,303291,6,10,0,1,4,1,0,0,35,-1.0,25667
6,20,218178,3,9,1,4,4,0,0,0,40,-1.0,19614
6,42,342865,6,9,12,5,4,0,0,0,40,-1.0,1278
6,31,32550,1,6,1,4,4,0,0,0,40,-1.0,29604
0,55,141409,6,6,12,5,4,0,7688,0,50,1.0,14806
6,74,211075,6,9,0,5,4,0,0,0,30,-1.0,5412
6,39,22245,6,13,4,4,4,0,0,0,60,-1.0,11909
6,32,182714,3,9,12,4,4,1,0,0,45,-1.0,19854
6,34,201122,6,10,13,5,4,0,0,0,48,1.0,12457
4,70,158437,6,15,4,5,4,0,0,0,35,1.0,28705
6,36,119957,0,13,0,3,3,1,0,0,35,-1.0,28933
6,47,24723,1,6,8,4,2,1,0,0,45,-1.0,23208
6,66,236784,1,13,4,3,4,1,0,0,8,-1.0,20312
6,48,498328,6,6,5,5,3,0,0,0,40,-1.0,29320
6,18,39411,3,7,1,2,4,0,0,0,24,-1.0,30793
6,45,51744,3,13,8,4,4,1,0,0,42,-1.0,19679
6,47,160187,0,9,4,0,3,1,14084,0,38,1.0,26652
6,37,108366,3,13,5,4,4,0,0,0,46,-1.0,27011
6,27,119793,6,10,13,5,4,0,0,0,55,-1.0,26777
6,29,34796,3,9,8,4,4,0,0,0,40,-1.0,25161
6,30,326199,6,5,13,5,4,0,2580,0,40,-1.0,17985
6,39,163392,6,9,12,5,1,0,0,0,26,-1.0,26899
6,37,174150,6,14,8,5,4,0,0,0,40,1.0,28699
2,72,113044,5,9,7,4,4,0,0,0,30,-1.0,3062
6,34,108116,6,13,4,5,4,0,0,0,50,1.0,518
6,52,260938,6,14,12,5,4,0,0,0,40,-1.0,26699
1,41,47170,6,13,4,1,2,1,0,0,48,1.0,6387
6,39,230329,6,13,12,5,4,0,0,0,40,1.0,16407
6,24,228613,3,7,2,3,4,1,0,0,40,-1.0,2911
6,32,148207,6,11,13,5,4,0,0,0,40,-1.0,12488
6,31,175509,3,13,4,4,4,0,0,0,50,-1.0,23594
6,60,185749,5,7,5,3,3,0,0,0,40,-1.0,1449
6,40,198873,6,15,4,1,4,1,15024,0,30,1.0,20349
0,25,282631,6,9,13,5,4,0,0,0,40,-1.0,2142
6,46,97883,1,10,10,4,4,1,0,0,40,-1.0,30783
8,28,210945,3,13,4,4,3,1,0,0,60,-1.0,23973
6,26,244495,3,5,0,4,4,0,0,0,35,-1.0,28390
0,28,188278,6,13,13,5,4,0,0,0,55,-1.0,12491
6,19,39756,3,10,0,2,4,1,0,0,15,-1.0,30002
0,34,33442,3,11,0,0,4,1,0,0,40,-1.0,14205
8,51,26832,6,9,13,5,4,0,0,0,40,1.0,14730
6,43,188436,1,11,4,4,4,0,0,0,48,-1.0,16332
8,55,133201,6,14,8,5,4,0,0,0,50,-1.0,18047
6,25,133373,6,9,5,5,4,0,0,0,60,-1.0,425
6,35,63509,6,11,13,5,4,0,0,0,50,-1.0,6367
6,31,198069,3,9,0,2,4,0,0,0,24,-1.0,16506
4,50,152810,6,10,2,5,4,0,0,0,70,-1.0,30374
6,40,201764,1,9,13,4,4,0,0,0,40,-1.0,13081
6,61,166124,6,9,13,5,4,0,0,0,40,1.0,3908
6,41,197919,6,9,10,1,4,1,0,0,60,-1.0,12266
6,27,149624,6,10,10,5,4,0,0,0,30,-1.0,13605
6,18,201613,3,8,12,2,4,1,0,0,20,-1.0,16568
6,22,119592,3,12,1,4,3,0,0,2824,40,1.0,25607
6,23,396099,3,9,0,4,4,1,0,0,25,-1.0,385
6,36,185099,6,15,4,5,4,0,0,0,55,1.0,22886
5,55,31728,6,10,10,1,4,1,0,0,40,1.0,19054
6,19,387215,3,10,14,2,4,0,0,1719,16,-1.0,4075
6,29,131714,1,6,2,4,3,1,0,0,25,-1.0,15058
